work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2022,EN,FT,EN,10000,USD,10000,MA,50,MA,S
2022,EN,FT,EN,55000,USD,55000,US,0,US,M
2022,EN,FT,EN,48000,USD,48000,US,0,US,M
2022,EN,FT,EN,160000,USD,160000,US,0,US,M
2022,EN,FT,EN,135000,USD,135000,US,0,US,M
2022,EN,FT,EN,58000,EUR,60938,DE,0,DE,L
2022,EN,FT,EN,50000,USD,50000,US,50,US,L
2022,EN,FT,EN,124234,USD,124234,US,0,US,M
2022,EN,FT,EN,74540,USD,74540,US,0,US,M
2022,EN,FT,EN,200000,USD,200000,CA,50,CA,L
2022,EN,FT,EN,12000,USD,12000,AR,100,AR,L
2022,EN,FT,EN,50000,USD,50000,US,50,US,L
2022,EN,FT,EN,160000,USD,160000,US,0,US,M
2022,EN,FT,EN,135000,USD,135000,US,0,US,M
2022,EN,FT,EN,13000,USD,13000,AR,100,AR,S
2022,EN,FL,EN,50000,USD,50000,BE,100,US,S
2021,EN,FT,EN,20000,USD,20000,AS,0,AS,M
2022,EN,FT,EN,189750,USD,189750,US,0,US,M
2022,EN,FT,EN,140250,USD,140250,US,0,US,M
2022,EN,FT,EN,160000,USD,160000,US,0,US,M
2022,EN,FT,EN,135000,USD,135000,US,0,US,M
2022,EN,FT,EN,63000,EUR,66192,DE,50,DE,L
2022,EN,FT,EN,50000,USD,50000,US,100,CR,S
2022,EN,FT,EN,26000,EUR,27317,ES,50,ES,L
2022,EN,FL,EN,100000,USD,100000,IR,100,IR,M
2022,EN,FT,EN,160000,USD,160000,US,0,US,M
2022,EN,FT,EN,135000,USD,135000,US,0,US,M
2022,EN,FT,EN,80000,USD,80000,US,0,US,M
2022,EN,FT,EN,160000,USD,160000,US,0,US,M
2022,EN,FT,EN,135000,USD,135000,US,0,US,M
2022,EN,FT,EN,6600000,HUF,17684,HU,100,HU,M
2022,EN,PT,EN,12000,USD,12000,MX,100,US,L
2022,EN,FT,EN,33000,USD,33000,IT,100,DE,S
2022,EN,FT,EN,33000,EUR,34672,IT,100,DE,S
2022,EN,FT,EN,77300,USD,77300,US,100,US,M
2022,EN,FT,EN,45600,USD,45600,US,100,US,M
2022,EN,FT,EN,50000,GBP,61566,GB,100,GB,M
2022,EN,FT,EN,40000,GBP,49253,GB,100,GB,M
2022,EN,FT,EN,64000,USD,64000,US,100,US,L
2022,EN,FT,EN,38000,EUR,39925,FR,50,FR,L
2022,EN,FT,EN,76000,USD,76000,US,50,US,L
2022,EN,PT,EN,125404,USD,125404,CN,50,US,S
2022,EN,FT,EN,180000,USD,180000,US,100,US,M
2022,EN,FT,EN,100000,USD,100000,US,100,US,M
2022,EN,FT,EN,80000,USD,80000,US,100,US,L
2022,EN,FT,EN,96000,CAD,73742,CA,100,CA,L
2022,EN,FT,EN,27000,GBP,33246,GB,50,GB,L
2021,EN,FT,EN,400000,INR,5409,IN,50,IN,L
2022,EN,FT,EN,108000,USD,108000,US,0,US,S
2022,EN,FT,EN,57000,USD,57000,US,100,US,L
2021,EN,FT,EN,56000,AUD,42028,AU,50,AU,L
2022,EN,FT,EN,20000,USD,20000,CR,50,US,M
2022,EN,FT,EN,50000,USD,50000,US,100,US,M
2022,EN,FT,EN,105000,USD,105000,CL,100,US,L
2022,EN,FT,EN,1800000,INR,22892,IN,50,IN,M
2022,EN,FT,EN,30000,EUR,31520,PT,100,ES,M
2022,EN,FT,EN,633000,INR,8050,IN,100,IN,M
2022,EN,FT,EN,50000,USD,50000,IN,100,AS,L
2021,EN,FT,EN,20000,USD,20000,FR,50,FR,M
2021,EN,FT,EN,15000,USD,15000,TH,100,TH,L
2022,EN,FT,EN,93000,USD,93000,US,0,US,M
2022,EN,FT,EN,73000,USD,73000,US,0,US,M
2022,EN,FT,EN,40300,BRL,7799,BR,100,BR,L
2021,EN,FT,EN,33000,GBP,45390,GB,50,GB,L
2022,EN,FT,EN,50000,USD,50000,US,50,DE,M
2022,EN,FT,EN,500000,INR,6359,FR,100,IN,L
2022,EN,FT,EN,30000,EUR,31520,ES,50,ES,M
2022,EN,FT,EN,46000,USD,46000,US,100,US,L
2022,EN,FT,EN,80000,USD,80000,US,100,US,L
2021,EN,PT,EN,120000,DKK,19073,DK,50,DK,L
2022,EN,FT,EN,82000,USD,82000,US,0,US,L
2022,EN,PT,EN,110000,USD,110000,DO,100,FR,M
2022,EN,FT,EN,32400,BRL,6270,BR,100,BR,L
2022,EN,FT,EN,45000,GBP,55410,GB,100,GB,S
2022,EN,FT,EN,50000,USD,50000,AR,100,AR,L
2022,EN,FT,EN,80000,EUR,84053,BE,100,BE,L
2022,EN,FT,EN,115000,USD,115000,US,50,US,L
2022,EN,FT,EN,150000,USD,150000,US,100,US,L
2021,EN,FT,EN,900000,INR,12171,IN,100,IN,M
2022,EN,FT,EN,50000,USD,50000,AT,50,AT,M
2022,EN,FT,EN,55000,USD,55000,US,100,US,S
2022,EN,FT,EN,49500,EUR,52008,BE,50,BE,S
2022,EN,FT,EN,130000,USD,130000,US,50,US,L
2022,EN,FT,EN,30000,USD,30000,GB,100,GB,L
2022,EN,FT,EN,27000,EUR,28368,FR,50,FR,M
2022,EN,FT,EN,129000,USD,129000,US,100,US,L
2022,EN,FT,EN,86000,USD,86000,US,100,US,L
2020,EN,FT,EN,1000000,INR,13493,IN,100,IN,L
2020,EN,FT,EN,1000000,INR,13493,IN,100,IN,L
2022,EN,FT,EN,180000,USD,180000,US,100,US,L
2020,EN,FT,EN,20000,EUR,22809,PT,100,PT,M
2022,EN,FT,EN,15000,USD,15000,ID,0,ID,L
2022,EN,FT,EN,83000,USD,83000,US,0,US,L
2020,EN,FT,EN,43200,EUR,49268,DE,0,DE,S
2022,EN,FT,EN,28500,GBP,35093,GB,100,GB,L
2022,EN,FT,EN,40000,GBP,49253,GB,100,GB,M
2022,EN,FT,EN,35000,GBP,43096,GB,100,GB,M
2022,EN,FT,EN,67000,USD,67000,CA,0,CA,M
2022,EN,FT,EN,52000,USD,52000,CA,0,CA,M
2022,EN,FT,EN,1400000,INR,17805,IN,100,IN,M
2022,EN,FT,EN,65000,USD,65000,US,100,US,S
2022,EN,FT,EN,10000,USD,10000,PT,100,LU,M
2022,EN,FT,EN,66500,CAD,51081,CA,100,CA,L
2022,EN,FT,EN,40000,USD,40000,JP,100,MY,L
2020,EN,FT,EN,48000,EUR,54742,PK,100,DE,L
2022,EN,FT,EN,120000,AUD,83171,AU,50,AU,M
2022,EN,CT,EN,29000,EUR,30469,TN,100,CZ,M
2022,EN,FT,EN,52800,EUR,55475,PK,100,DE,M
2022,EN,FT,EN,120000,USD,120000,US,100,US,L
2021,EN,FT,EN,80000,USD,80000,US,100,US,M
2022,EN,FT,EN,20000,USD,20000,PK,0,PK,M
2022,EN,FT,EN,150000,USD,150000,AU,100,AU,S
2021,EN,FT,EN,100000,USD,100000,US,0,US,S
2022,EN,PT,EN,100000,USD,100000,DZ,50,DZ,M
2022,EN,FT,EN,100000,USD,100000,US,50,US,L
2021,EN,FT,EN,42000,EUR,49646,FR,50,FR,M
2022,EN,FT,EN,120000,USD,120000,US,100,US,M
2021,EN,FT,EN,20000,USD,20000,IN,100,IN,S
2022,EN,FT,EN,125000,USD,125000,US,0,US,M
2021,EN,PT,EN,8760,EUR,10354,ES,50,ES,M
2021,EN,FT,EN,80000,GBP,110037,GB,0,GB,L
2022,EN,FT,EN,20000,EUR,21013,PT,100,PT,L
2021,EN,FT,EN,50000,USD,50000,US,100,US,M
2021,EN,FT,EN,100000,USD,100000,IQ,50,IQ,S
2021,EN,FT,EN,55000,USD,55000,US,50,US,S
2021,EN,FT,EN,80000,USD,80000,US,100,US,L
2020,EN,FT,EN,70000,USD,70000,US,100,US,L
2021,EN,FT,EN,54000,EUR,63831,DE,50,DE,L
2021,EN,FT,EN,125000,USD,125000,US,100,US,S
2021,EN,FT,EN,13400,USD,13400,UA,100,UA,L
2021,EN,FT,EN,90000,USD,90000,US,100,US,S
2021,EN,FT,EN,60000,USD,60000,US,100,US,S
2021,EN,PT,EN,12000,USD,12000,PK,100,US,M
2021,EN,FT,EN,60000,GBP,82528,GB,50,GB,L
2020,EN,FT,EN,250000,USD,250000,US,50,US,L
2021,EN,FT,EN,50000,EUR,59102,FR,50,FR,M
2020,EN,FT,EN,10000,USD,10000,NG,100,NG,S
2020,EN,FT,EN,138000,USD,138000,US,100,US,S
2021,EN,FT,EN,80000,USD,80000,US,100,US,M
2021,EN,FT,EN,225000,USD,225000,US,100,US,L
2021,EN,FT,EN,65000,EUR,76833,DE,100,DE,S
2021,EN,FT,EN,2250000,INR,30428,IN,100,IN,L
2020,EN,PT,EN,14000,EUR,15966,DE,100,DE,S
2021,EN,FT,EN,70000,USD,70000,US,100,US,M
2021,EN,FT,EN,2200000,INR,29751,IN,50,IN,L
2021,EN,FT,EN,2100000,INR,28399,IN,100,IN,M
2021,EN,FT,EN,90000,USD,90000,US,100,US,S
2020,EN,FT,EN,450000,INR,6072,IN,0,IN,S
2021,EN,FT,EN,31000,EUR,36643,FR,50,FR,L
2020,EN,FT,EN,91000,USD,91000,US,100,US,L
2021,EN,FT,EN,1600000,INR,21637,IN,50,IN,M
2020,EN,FT,EN,42000,USD,42000,NL,50,NL,L
2021,EN,FT,EN,72500,USD,72500,US,100,US,L
2021,EN,FT,EN,100000,USD,100000,JE,0,CN,L
2021,EN,FT,EN,58000,USD,58000,US,50,US,L
2021,EN,FT,EN,100000,USD,100000,US,100,US,M
2021,EN,FT,EN,85000,USD,85000,NL,100,DE,S
2021,EN,FT,EN,65000,EUR,76833,DE,0,DE,L
2020,EN,FT,EN,72000,USD,72000,US,100,US,L
2021,EN,FT,EN,55000,EUR,65013,DE,50,DE,M
2021,EN,FT,EN,1200000,INR,16228,IN,100,IN,L
2021,EN,FT,EN,21000,EUR,24823,DE,50,DE,M
2021,EN,FT,EN,9272,USD,9272,KE,100,KE,S
2021,EN,FT,EN,21844,USD,21844,CO,50,CO,M
2020,EN,FT,EN,45000,EUR,51321,FR,0,FR,S
2020,EN,FT,EN,35000,EUR,39916,FR,0,FR,M
2021,EN,FT,EN,81000,USD,81000,US,50,US,S
2021,EN,FT,EN,90000,USD,90000,US,100,US,S
2020,EN,FT,EN,4450000,JPY,41689,JP,100,JP,S
2020,EN,FT,EN,423000,INR,5707,IN,50,IN,M
2021,EN,PT,EN,180000,DKK,28609,DK,50,DK,S
2020,EN,FT,EN,300000,DKK,45896,DK,50,DK,S
2021,EN,FT,EN,435000,INR,5882,IN,0,CH,L
2020,EN,FT,EN,55000,EUR,62726,DE,50,DE,S
2020,EN,PT,EN,19000,EUR,21669,IT,50,IT,S
2021,EN,FT,EN,50000,EUR,59102,LU,100,LU,L
2021,EN,FT,EN,1335000,INR,18053,IN,100,AS,S
2021,EN,PT,EN,12000,USD,12000,BR,100,US,S
2020,EN,FT,EN,105000,USD,105000,US,100,US,S
2020,EN,CT,EN,100000,USD,100000,US,100,US,L
