work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2023,MI,FT,MI,55000,GBP,66837,GB,100,GB,M
2023,MI,FT,MI,52000,GBP,63192,GB,100,GB,M
2023,MI,FT,MI,50000,GBP,60761,GB,0,GB,M
2023,MI,FT,MI,45000,GBP,54685,GB,0,GB,M
2023,MI,FT,MI,151410,USD,151410,US,100,US,M
2023,MI,FT,MI,115360,USD,115360,US,100,US,M
2023,MI,FT,MI,62000,EUR,66531,ES,100,ES,M
2023,MI,FT,MI,55000,EUR,59020,ES,100,ES,M
2023,MI,FT,MI,85000,USD,85000,US,0,US,M
2023,MI,FT,MI,70000,USD,70000,US,0,US,M
2023,MI,FT,MI,162500,USD,162500,US,0,US,M
2023,MI,FT,MI,130000,USD,130000,US,0,US,M
2022,MI,FT,MI,23000,USD,23000,IN,100,IN,L
2023,MI,FT,MI,110000,USD,110000,US,100,US,L
2023,MI,FT,MI,130000,USD,130000,US,0,US,M
2023,MI,FT,MI,100000,USD,100000,US,0,US,M
2023,MI,FT,MI,150000,USD,150000,US,0,US,M
2023,MI,FT,MI,100000,USD,100000,US,0,US,M
2023,MI,FT,MI,180000,USD,180000,US,100,US,M
2023,MI,FT,MI,150000,USD,150000,US,100,US,M
2023,MI,FT,MI,103200,USD,103200,US,0,US,M
2023,MI,FT,MI,61200,USD,61200,US,0,US,M
2022,MI,FT,MI,155000,USD,155000,US,100,US,L
2023,MI,FT,MI,5000000,INR,60795,IN,50,IN,L
2023,MI,FT,MI,220000,USD,220000,US,0,US,M
2023,MI,FT,MI,195000,USD,195000,US,0,US,M
2023,MI,FT,MI,206000,USD,206000,US,0,US,M
2023,MI,FT,MI,160000,USD,160000,US,0,US,M
2023,MI,FT,MI,109000,USD,109000,US,0,US,M
2023,MI,FT,MI,79000,USD,79000,US,0,US,M
2023,MI,FT,MI,50000,USD,50000,AM,0,AM,S
2023,MI,FT,MI,120000,USD,120000,US,0,US,M
2023,MI,FT,MI,95000,USD,95000,US,0,US,M
2023,MI,FT,MI,250000,USD,250000,US,0,US,M
2023,MI,FT,MI,175000,USD,175000,US,0,US,M
2023,MI,FT,MI,80000,USD,80000,US,0,US,M
2023,MI,FT,MI,52500,USD,52500,US,0,US,M
2023,MI,FT,MI,90000,USD,90000,US,0,US,M
2023,MI,FT,MI,80000,USD,80000,US,0,US,M
2023,MI,FT,MI,150000,USD,150000,US,0,US,M
2023,MI,FT,MI,100000,USD,100000,US,0,US,M
2023,MI,FT,MI,150000,USD,150000,US,0,US,M
2023,MI,FT,MI,130000,USD,130000,US,0,US,M
2023,MI,FT,MI,80000,USD,80000,KE,100,KE,S
2023,MI,FT,MI,1440000,INR,17509,IN,50,SG,M
2023,MI,FT,MI,50000,EUR,53654,RO,50,RO,L
2023,MI,FT,MI,120000,USD,120000,US,100,US,M
2023,MI,FT,MI,95000,USD,95000,US,100,US,M
2023,MI,FT,MI,120000,USD,120000,US,100,US,M
2023,MI,FT,MI,100000,USD,100000,US,100,US,M
2023,MI,FT,MI,183310,USD,183310,US,0,US,M
2023,MI,FT,MI,183310,USD,183310,US,0,US,M
2023,MI,FT,MI,840000,THB,24740,TH,50,TH,L
2022,MI,FT,MI,1250000,INR,15897,IN,100,IN,M
2023,MI,FT,MI,135000,USD,135000,US,0,US,M
2023,MI,FT,MI,105500,USD,105500,US,0,US,M
2022,MI,FT,MI,110000,USD,110000,US,100,US,L
2023,MI,FT,MI,65000,GBP,78990,GB,0,GB,M
2023,MI,FT,MI,36050,GBP,43809,GB,0,GB,M
2023,MI,FT,MI,120000,USD,120000,US,0,US,M
2023,MI,FT,MI,95000,USD,95000,US,0,US,M
2023,MI,FT,MI,145000,USD,145000,US,0,US,M
2023,MI,FT,MI,87000,USD,87000,US,0,US,M
2023,MI,FT,MI,95000,USD,95000,ES,100,ES,M
2023,MI,FT,MI,80000,USD,80000,ES,100,ES,M
2023,MI,FT,MI,116000,USD,116000,US,0,US,M
2023,MI,FT,MI,72000,USD,72000,US,0,US,M
2023,MI,FT,MI,105000,USD,105000,US,0,US,M
2023,MI,FT,MI,70000,USD,70000,US,0,US,M
2023,MI,FT,MI,120000,USD,120000,US,0,US,M
2023,MI,FT,MI,80000,USD,80000,US,0,US,M
2023,MI,FT,MI,219000,USD,219000,US,50,US,L
2023,MI,FT,MI,150000,USD,150000,US,0,US,M
2023,MI,FT,MI,100000,USD,100000,US,0,US,M
2023,MI,FT,MI,175000,USD,175000,US,100,US,M
2023,MI,FT,MI,140000,USD,140000,US,100,US,M
2023,MI,FT,MI,187500,USD,187500,US,0,US,M
2023,MI,FT,MI,165000,USD,165000,US,0,US,M
2023,MI,FT,MI,60000,GBP,72914,GB,0,GB,L
2023,MI,FT,MI,89700,GBP,109006,GB,0,GB,M
2023,MI,FT,MI,55250,GBP,67141,GB,0,GB,M
2023,MI,FT,MI,120000,USD,120000,US,100,US,M
2023,MI,FT,MI,100000,USD,100000,US,100,US,M
2023,MI,FT,MI,120000,USD,120000,US,0,US,M
2023,MI,FT,MI,100000,USD,100000,US,0,US,M
2022,MI,FT,MI,1440000,INR,18314,IN,50,IN,L
2023,MI,FT,MI,120000,USD,120000,US,0,US,M
2023,MI,FT,MI,105000,USD,105000,US,0,US,M
2023,MI,FT,MI,62000,GBP,75344,GB,100,GB,M
2023,MI,FT,MI,52000,GBP,63192,GB,100,GB,M
2023,MI,FT,MI,48000,GBP,58331,GB,100,GB,M
2023,MI,FT,MI,38000,GBP,46178,GB,100,GB,M
2022,MI,FT,MI,1125000,INR,14307,IN,100,IN,L
2023,MI,FT,MI,150000,USD,150000,US,0,US,M
2023,MI,FT,MI,100000,USD,100000,US,0,US,M
2022,MI,FT,MI,1100000,INR,13989,IN,100,IN,L
2023,MI,FT,MI,130000,USD,130000,US,0,US,M
2023,MI,FT,MI,90000,USD,90000,US,0,US,M
2022,MI,FT,MI,150000,USD,150000,US,0,US,M
2022,MI,FT,MI,100000,USD,100000,US,0,US,M
2022,MI,FT,MI,150000,USD,150000,US,100,US,M
2022,MI,FT,MI,127500,USD,127500,US,100,US,M
2022,MI,FT,MI,260000,USD,260000,US,0,US,M
2022,MI,FT,MI,175000,USD,175000,US,0,US,M
2022,MI,FT,MI,90000,EUR,94560,FR,100,FR,M
2022,MI,FT,MI,50000,EUR,52533,FR,100,FR,M
2022,MI,FT,MI,150000,USD,150000,US,0,US,M
2022,MI,FT,MI,100000,USD,100000,US,0,US,M
2022,MI,FT,MI,150000,USD,150000,US,100,US,M
2022,MI,FT,MI,150000,USD,150000,US,100,US,M
2022,MI,FT,MI,120000,USD,120000,US,0,US,M
2022,MI,FT,MI,95000,USD,95000,US,0,US,M
2022,MI,FT,MI,150000,USD,150000,US,0,US,M
2022,MI,FT,MI,110000,USD,110000,US,0,US,M
2022,MI,FT,MI,130000,USD,130000,US,0,US,M
2022,MI,FT,MI,115000,USD,115000,US,0,US,M
2022,MI,FT,MI,75000,GBP,92350,GB,0,GB,M
2022,MI,FT,MI,55000,GBP,67723,GB,0,GB,M
2022,MI,FT,MI,105000,USD,105000,US,0,US,M
2022,MI,FT,MI,70000,USD,70000,US,0,US,M
2022,MI,FT,MI,75000,USD,75000,US,100,US,M
2022,MI,FT,MI,60000,USD,60000,US,100,US,M
2022,MI,FT,MI,145000,USD,145000,US,0,US,M
2022,MI,FT,MI,100000,USD,100000,US,0,US,M
2022,MI,FT,MI,2500000,INR,31795,IN,100,US,M
2022,MI,FT,MI,198000,PLN,44365,PL,100,PL,S
2022,MI,FT,MI,75000,GBP,92350,GB,100,GB,M
2022,MI,FT,MI,60000,GBP,73880,GB,100,GB,M
2022,MI,FT,MI,160000,USD,160000,US,100,US,M
2022,MI,FT,MI,120000,USD,120000,US,100,US,M
2022,MI,FT,MI,2800000,INR,35610,IN,50,IN,L
2022,MI,FT,MI,150000,USD,150000,US,0,US,M
2022,MI,FT,MI,100000,USD,100000,US,0,US,M
2022,MI,FT,MI,122500,USD,122500,US,100,US,M
2022,MI,FT,MI,100000,USD,100000,US,100,US,M
2022,MI,FT,MI,56000,EUR,58837,FR,100,FR,S
2022,MI,FT,MI,102640,USD,102640,US,100,US,M
2022,MI,FT,MI,66100,USD,66100,US,100,US,M
2022,MI,FT,MI,130000,USD,130000,US,100,US,M
2022,MI,FT,MI,80000,USD,80000,US,100,US,M
2022,MI,FT,MI,187000,USD,187000,US,100,US,M
2022,MI,FT,MI,153000,USD,153000,US,100,US,M
2022,MI,FT,MI,350000,GBP,430967,GB,0,GB,M
2022,MI,FT,MI,45000,GBP,55410,GB,0,GB,M
2022,MI,FT,MI,75000,USD,75000,US,100,US,M
2022,MI,FT,MI,60000,USD,60000,US,100,US,M
2022,MI,FT,MI,134000,USD,134000,US,100,US,M
2022,MI,FT,MI,124000,USD,124000,US,100,US,M
2022,MI,FT,MI,100000,USD,100000,US,100,US,M
2022,MI,FT,MI,65000,USD,65000,US,100,US,M
2021,MI,FT,MI,1250000,INR,16904,IN,50,IN,L
2022,MI,FT,MI,150000,USD,150000,US,0,US,M
2022,MI,FT,MI,100000,USD,100000,US,0,US,M
2022,MI,FT,MI,130000,USD,130000,US,0,US,M
2022,MI,FT,MI,90000,USD,90000,US,0,US,M
2022,MI,FT,MI,150000,USD,150000,US,100,US,M
2022,MI,FT,MI,100000,USD,100000,US,100,US,M
2022,MI,FT,MI,230000,USD,230000,US,0,US,M
2022,MI,FT,MI,150000,USD,150000,US,0,US,M
2022,MI,FT,MI,130000,USD,130000,US,100,US,M
2022,MI,FT,MI,100000,USD,100000,US,100,US,M
2022,MI,FT,MI,180000,USD,180000,US,0,US,M
2022,MI,FT,MI,120000,USD,120000,US,0,US,M
2022,MI,FT,MI,60000,EUR,63040,FR,100,FR,M
2022,MI,FT,MI,50000,EUR,52533,FR,100,FR,M
2022,MI,FT,MI,165000,USD,165000,US,0,US,M
2022,MI,FT,MI,135000,USD,135000,US,0,US,M
2022,MI,FT,MI,120000,USD,120000,US,100,US,M
2022,MI,FT,MI,105120,EUR,110446,LT,0,LT,M
2022,MI,FT,MI,75360,EUR,79178,LT,0,LT,M
2022,MI,FT,MI,57000,GBP,70186,GB,0,GB,M
2022,MI,FT,MI,42000,GBP,51716,GB,0,GB,M
2020,MI,FT,MI,95000,USD,95000,US,0,US,M
2022,MI,FT,MI,150000,USD,150000,US,0,US,M
2022,MI,FT,MI,100000,USD,100000,US,0,US,M
2022,MI,FT,MI,160000,USD,160000,US,100,US,M
2022,MI,FT,MI,75000,USD,75000,US,100,US,M
2022,MI,FT,MI,61000,EUR,64090,DE,0,DE,M
2022,MI,FT,MI,58000,EUR,60938,DE,0,DE,M
2022,MI,FT,MI,130000,USD,130000,US,100,US,M
2022,MI,FT,MI,90000,USD,90000,US,100,US,M
2022,MI,FT,MI,165000,USD,165000,US,0,US,M
2022,MI,FT,MI,124000,USD,124000,US,0,US,M
2022,MI,FT,MI,137000,CAD,105236,CA,50,CA,L
2022,MI,FT,MI,160000,USD,160000,US,0,US,M
2022,MI,FT,MI,109000,USD,109000,US,0,US,M
2022,MI,FT,MI,206000,USD,206000,US,0,US,M
2022,MI,FT,MI,160000,USD,160000,US,0,US,M
2022,MI,FT,MI,150000,USD,150000,US,0,US,M
2022,MI,FT,MI,100000,USD,100000,US,0,US,M
2022,MI,FT,MI,120000,USD,120000,US,0,US,M
2022,MI,FT,MI,95000,USD,95000,US,0,US,M
2022,MI,FT,MI,80000,USD,80000,US,100,US,L
2022,MI,FT,MI,155000,USD,155000,US,0,US,M
2022,MI,FT,MI,140000,USD,140000,US,0,US,M
2022,MI,FT,MI,180000,USD,180000,US,0,US,M
2022,MI,FT,MI,120000,USD,120000,US,0,US,M
2022,MI,FT,MI,160000,USD,160000,US,100,US,M
2022,MI,FT,MI,90000,USD,90000,US,100,US,M
2022,MI,FT,MI,165000,USD,165000,US,0,US,M
2022,MI,FT,MI,135000,USD,135000,US,0,US,M
2022,MI,FT,MI,70000,GBP,86193,GB,100,GB,M
2022,MI,FT,MI,40000,GBP,49253,GB,100,GB,M
2022,MI,FT,MI,100000,EUR,105066,FR,50,FR,M
2022,MI,FT,MI,85000,GBP,104663,GB,0,GB,M
2022,MI,FT,MI,60000,GBP,73880,GB,0,GB,M
2022,MI,FT,MI,165000,USD,165000,US,0,US,M
2022,MI,FT,MI,124000,USD,124000,US,0,US,M
2022,MI,FT,MI,150000,USD,150000,US,0,US,M
2022,MI,FT,MI,100000,USD,100000,US,0,US,M
2022,MI,FT,MI,120000,USD,120000,US,0,US,M
2022,MI,FT,MI,95000,USD,95000,US,0,US,M
2022,MI,FT,MI,100000,USD,100000,CA,0,CA,M
2022,MI,FT,MI,65000,USD,65000,CA,0,CA,M
2022,MI,FT,MI,120000,USD,120000,US,0,US,M
2022,MI,FT,MI,95000,USD,95000,US,0,US,M
2022,MI,FT,MI,161000,USD,161000,US,100,US,M
2022,MI,FT,MI,118000,USD,118000,US,100,US,M
2022,MI,FT,MI,80000,USD,80000,US,0,US,M
2022,MI,FT,MI,65000,USD,65000,US,0,US,M
2022,MI,FT,MI,175000,USD,175000,US,100,US,M
2022,MI,FT,MI,135000,USD,135000,US,100,US,M
2021,MI,FL,MI,45555,USD,45555,AS,50,BS,M
2022,MI,FT,MI,150000,USD,150000,US,0,US,M
2022,MI,FT,MI,100000,USD,100000,US,0,US,M
2022,MI,FT,MI,85000,GBP,104663,GB,0,GB,M
2022,MI,FT,MI,65000,GBP,80036,GB,0,GB,M
2022,MI,FT,MI,100000,CHF,104697,CH,100,CH,L
2022,MI,FT,MI,170000,USD,170000,US,0,US,M
2022,MI,FT,MI,145000,USD,145000,US,0,US,M
2022,MI,FT,MI,206000,USD,206000,US,0,US,M
2022,MI,FT,MI,160000,USD,160000,US,0,US,M
