work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2023,SE,FT,Data Engineer,185900,USD,185900,US,0,US,M
2023,SE,FT,Data Engineer,129300,USD,129300,US,0,US,M
2023,SE,FT,Data Engineer,252000,USD,252000,US,0,US,M
2023,SE,FT,Data Engineer,129000,USD,129000,US,0,US,M
2023,SE,FT,Data Engineer,161800,USD,161800,US,100,US,M
2023,SE,FT,Data Engineer,141600,USD,141600,US,100,US,M
2023,MI,FT,Data Engineer,100000,USD,100000,US,100,US,M
2023,MI,FT,Data Engineer,70000,USD,70000,US,100,US,M
2023,EN,FT,Data Engineer,85000,USD,85000,US,0,US,M
2023,EN,FT,Data Engineer,65000,USD,65000,US,0,US,M
2023,SE,FT,Data Engineer,95000,USD,95000,US,100,US,M
2023,SE,FT,Data Engineer,75000,USD,75000,US,100,US,M
2023,MI,FT,Data Engineer,100000,USD,100000,US,100,US,M
2023,MI,FT,Data Engineer,70000,USD,70000,US,100,US,M
2023,SE,FT,Data Engineer,145000,USD,145000,US,0,US,M
2023,SE,FT,Data Engineer,115000,USD,115000,US,0,US,M
2023,MI,FT,Data Engineer,162500,USD,162500,US,0,US,M
2023,MI,FT,Data Engineer,130000,USD,130000,US,0,US,M
2023,SE,FT,Data Engineer,145000,USD,145000,US,0,US,M
2023,SE,FT,Data Engineer,120000,USD,120000,US,0,US,M
2023,SE,FT,Data Engineer,241000,USD,241000,US,0,US,M
2023,SE,FT,Data Engineer,155000,USD,155000,US,0,US,M
2023,SE,FT,Data Engineer,220000,USD,220000,US,100,US,M
2023,SE,FT,Data Engineer,190000,USD,190000,US,100,US,M
2023,SE,FT,Data Engineer,160000,USD,160000,US,0,US,M
2023,SE,FT,Data Engineer,140000,USD,140000,US,0,US,M
2023,EX,FT,Data Engineer,220000,USD,220000,US,0,US,M
2023,EX,FT,Data Engineer,205000,USD,205000,US,0,US,M
2023,MI,FT,Data Engineer,180000,USD,180000,US,0,US,M
2023,MI,FT,Data Engineer,130000,USD,130000,US,0,US,M
2023,SE,FT,Data Engineer,200000,USD,200000,US,100,US,M
2023,SE,FT,Data Engineer,150000,USD,150000,US,100,US,M
2023,EN,FT,Data Engineer,1400000,INR,17022,IN,100,IN,L
2023,SE,FT,Data Engineer,128000,USD,128000,US,0,US,M
2023,SE,FT,Data Engineer,81500,USD,81500,US,0,US,M
2023,SE,FT,Data Engineer,145000,USD,145000,US,0,US,M
2023,SE,FT,Data Engineer,115000,USD,115000,US,0,US,M
2023,SE,FT,Data Engineer,185000,USD,185000,US,0,US,M
2023,SE,FT,Data Engineer,140000,USD,140000,US,0,US,M
2023,SE,FT,Data Engineer,145000,USD,145000,US,0,US,M
2023,SE,FT,Data Engineer,100000,USD,100000,US,0,US,M
2023,EX,FT,Data Engineer,145000,USD,145000,US,0,US,M
2023,EX,FT,Data Engineer,115000,USD,115000,US,0,US,M
2023,EN,FT,Data Engineer,85000,USD,85000,US,0,US,M
2023,EN,FT,Data Engineer,65000,USD,65000,US,0,US,M
2023,SE,FT,Data Engineer,220000,USD,220000,US,100,US,M
2023,SE,FT,Data Engineer,160000,USD,160000,US,100,US,M
2023,SE,FT,Data Engineer,240500,USD,240500,US,0,US,L
2023,SE,FT,Data Engineer,123700,USD,123700,US,0,US,L
2023,EX,FT,Data Engineer,175000,USD,175000,US,0,US,M
2023,EX,FT,Data Engineer,110000,USD,110000,US,0,US,M
2023,SE,FT,Data Engineer,219535,USD,219535,US,100,US,M
2023,SE,FT,Data Engineer,146115,USD,146115,US,100,US,M
2023,SE,FT,Data Engineer,179000,USD,179000,US,0,US,M
2023,SE,FT,Data Engineer,109000,USD,109000,US,0,US,M
2023,SE,FT,Data Engineer,145000,USD,145000,US,0,US,M
2023,SE,FT,Data Engineer,115000,USD,115000,US,0,US,M
2023,EN,FT,Data Engineer,85000,USD,85000,US,0,US,M
2023,EN,FT,Data Engineer,65000,USD,65000,US,0,US,M
2023,SE,FT,Data Engineer,222000,USD,222000,US,100,US,M
2023,SE,FT,Data Engineer,175000,USD,175000,US,100,US,M
2023,SE,FT,Data Engineer,221000,USD,221000,US,0,US,M
2023,SE,FT,Data Engineer,147000,USD,147000,US,0,US,M
2023,SE,FT,Data Engineer,150000,USD,150000,US,0,US,M
2023,SE,FT,Data Engineer,130000,USD,130000,US,0,US,M
2023,SE,FT,Data Engineer,240000,USD,240000,US,0,US,M
2023,SE,FT,Data Engineer,183600,USD,183600,US,0,US,M
2023,SE,FT,Data Engineer,250000,USD,250000,US,0,US,M
2023,SE,FT,Data Engineer,150000,USD,150000,US,0,US,M
2023,SE,FT,Data Engineer,145000,USD,145000,US,0,US,M
2023,SE,FT,Data Engineer,120000,USD,120000,US,0,US,M
2023,SE,FT,Data Engineer,200000,USD,200000,US,0,US,M
2023,SE,FT,Data Engineer,160000,USD,160000,US,0,US,M
2023,EN,FT,Data Engineer,85000,USD,85000,US,0,US,M
2023,EN,FT,Data Engineer,65000,USD,65000,US,0,US,M
2023,MI,FT,Data Engineer,125000,USD,125000,US,0,US,M
2023,MI,FT,Data Engineer,90000,USD,90000,US,0,US,M
2023,SE,FT,Data Engineer,146000,USD,146000,US,0,US,M
2023,SE,FT,Data Engineer,75000,USD,75000,US,0,US,M
2023,SE,FT,Data Engineer,203100,USD,203100,US,0,US,M
2023,SE,FT,Data Engineer,114500,USD,114500,US,0,US,M
2023,SE,FT,Data Engineer,252000,USD,252000,US,0,US,M
2023,SE,FT,Data Engineer,129000,USD,129000,US,0,US,M
2023,EN,FT,Data Engineer,92700,USD,92700,US,100,US,M
2023,EN,FT,Data Engineer,61800,USD,61800,US,100,US,M
2023,SE,FT,Data Engineer,160000,USD,160000,US,100,US,M
2023,SE,FT,Data Engineer,130000,USD,130000,US,100,US,M
2023,MI,FT,Data Engineer,146000,USD,146000,US,0,US,M
2023,MI,FT,Data Engineer,75000,USD,75000,US,0,US,M
2022,EN,FT,Data Engineer,57000,EUR,59888,NL,100,NL,L
2023,EX,FT,Data Engineer,286000,USD,286000,US,100,US,M
2023,EX,FT,Data Engineer,207000,USD,207000,US,100,US,M
2023,SE,FT,Data Engineer,223250,USD,223250,US,0,US,M
2023,SE,FT,Data Engineer,178600,USD,178600,US,0,US,M
2023,SE,FT,Data Engineer,128000,USD,128000,US,0,US,M
2023,SE,FT,Data Engineer,81500,USD,81500,US,0,US,M
2023,SE,FT,Data Engineer,171250,USD,171250,US,0,US,M
2023,SE,FT,Data Engineer,113750,USD,113750,US,0,US,M
2023,SE,FT,Data Engineer,165000,USD,165000,US,0,US,M
2023,SE,FT,Data Engineer,132300,USD,132300,US,0,US,M
2023,SE,FT,Data Engineer,230000,USD,230000,US,0,US,M
2023,SE,FT,Data Engineer,124500,USD,124500,US,0,US,M
2023,SE,FT,Data Engineer,145000,USD,145000,US,0,US,M
2023,SE,FT,Data Engineer,115000,USD,115000,US,0,US,M
2023,SE,FT,Data Engineer,180000,USD,180000,US,100,US,M
2023,SE,FT,Data Engineer,165000,USD,165000,US,100,US,M
2023,SE,FT,Data Engineer,145000,USD,145000,US,0,US,M
2023,SE,FT,Data Engineer,120000,USD,120000,US,0,US,M
2023,MI,FT,Data Engineer,143865,USD,143865,US,0,US,M
2023,MI,FT,Data Engineer,115092,USD,115092,US,0,US,M
2023,SE,FT,Data Engineer,167500,USD,167500,US,0,US,M
2023,SE,FT,Data Engineer,106500,USD,106500,US,0,US,M
2023,MI,FT,Data Engineer,149600,USD,149600,US,0,US,M
2023,MI,FT,Data Engineer,102000,USD,102000,US,0,US,M
2023,MI,FT,Data Engineer,151000,USD,151000,US,0,US,M
2023,MI,FT,Data Engineer,140000,USD,140000,US,0,US,M
2023,SE,FT,Data Engineer,160000,USD,160000,CA,100,CA,M
2023,SE,FT,Data Engineer,145000,USD,145000,CA,100,CA,M
2023,SE,FT,Data Engineer,150000,USD,150000,US,0,US,M
2023,SE,FT,Data Engineer,111000,USD,111000,US,0,US,M
2023,EX,FT,Data Engineer,265000,USD,265000,US,0,US,M
2023,EX,FT,Data Engineer,235000,USD,235000,US,0,US,M
2023,SE,FT,Data Engineer,160000,USD,160000,US,100,US,M
2023,SE,FT,Data Engineer,130000,USD,130000,US,100,US,M
2023,MI,FT,Data Engineer,75000,USD,75000,US,100,US,M
2023,MI,FT,Data Engineer,60400,USD,60400,US,100,US,M
2023,SE,FT,Data Engineer,252000,USD,252000,US,0,US,M
2023,SE,FT,Data Engineer,129000,USD,129000,US,0,US,M
2023,EN,FT,Data Engineer,92700,USD,92700,US,100,US,M
2023,EN,FT,Data Engineer,61800,USD,61800,US,100,US,M
2023,EN,FT,Data Engineer,62000,USD,62000,US,100,US,M
2023,EN,FT,Data Engineer,58000,USD,58000,US,100,US,M
2023,EN,FT,Data Engineer,125000,USD,125000,US,0,US,M
2023,EN,FT,Data Engineer,90000,USD,90000,US,0,US,M
2023,SE,FT,Data Engineer,163800,USD,163800,US,0,US,M
2023,SE,FT,Data Engineer,126000,USD,126000,US,0,US,M
2023,MI,FT,Data Engineer,90000,USD,90000,US,100,US,M
2023,MI,FT,Data Engineer,90000,USD,90000,US,100,US,M
2023,SE,FT,Data Engineer,139500,USD,139500,US,0,US,M
2023,SE,FT,Data Engineer,109400,USD,109400,US,0,US,M
2023,MI,FT,Data Engineer,145000,USD,145000,US,0,US,M
2023,MI,FT,Data Engineer,120000,USD,120000,US,0,US,M
2023,SE,FT,Data Engineer,205600,USD,205600,US,0,US,L
2023,SE,FT,Data Engineer,105700,USD,105700,US,0,US,L
2023,SE,FT,Data Engineer,252000,USD,252000,US,0,US,M
2023,SE,FT,Data Engineer,129000,USD,129000,US,0,US,M
2023,SE,FT,Data Engineer,165000,USD,165000,US,0,US,M
2023,SE,FT,Data Engineer,132300,USD,132300,US,0,US,M
2023,SE,FT,Data Engineer,153600,USD,153600,US,100,US,M
2023,SE,FT,Data Engineer,106800,USD,106800,US,100,US,M
2023,SE,FT,Data Engineer,172600,USD,172600,US,100,US,M
2023,SE,FT,Data Engineer,107900,USD,107900,US,100,US,M
2023,SE,FT,Data Engineer,260000,USD,260000,US,0,US,M
2023,SE,FT,Data Engineer,225000,USD,225000,US,0,US,M
2023,EX,FT,Data Engineer,194500,USD,194500,US,0,US,M
2023,EX,FT,Data Engineer,115500,USD,115500,US,0,US,M
2023,SE,FT,Data Engineer,275000,USD,275000,US,0,US,M
2023,SE,FT,Data Engineer,160000,USD,160000,US,0,US,M
2023,MI,FT,Data Engineer,162500,USD,162500,US,0,US,M
2023,MI,FT,Data Engineer,130000,USD,130000,US,0,US,M
2023,SE,FT,Data Engineer,147100,USD,147100,US,0,US,M
2023,SE,FT,Data Engineer,90700,USD,90700,US,0,US,M
2023,EN,FT,Data Engineer,115100,USD,115100,US,0,US,M
2023,EN,FT,Data Engineer,73900,USD,73900,US,0,US,M
2023,SE,FT,Data Engineer,168400,USD,168400,US,0,US,M
2023,SE,FT,Data Engineer,105200,USD,105200,US,0,US,M
2023,MI,FT,Data Engineer,70000,GBP,85066,GB,100,GB,M
2023,MI,FT,Data Engineer,47500,GBP,57723,GB,100,GB,M
2023,MI,FT,Data Engineer,140000,USD,140000,US,0,US,M
2023,MI,FT,Data Engineer,95000,USD,95000,US,0,US,M
2023,SE,FT,Data Engineer,139500,USD,139500,US,0,US,M
2023,SE,FT,Data Engineer,109400,USD,109400,US,0,US,M
2023,EX,FT,Data Engineer,210914,USD,210914,US,100,US,M
2023,EX,FT,Data Engineer,116704,USD,116704,US,100,US,M
2023,SE,FT,Data Engineer,146000,USD,146000,US,0,US,M
2023,SE,FT,Data Engineer,75000,USD,75000,US,0,US,M
2023,SE,FT,Data Engineer,160000,USD,160000,US,100,US,M
2023,SE,FT,Data Engineer,130000,USD,130000,US,100,US,M
2023,SE,FT,Data Engineer,276000,USD,276000,US,100,US,M
2023,SE,FT,Data Engineer,178500,USD,178500,US,100,US,M
2023,MI,FT,Data Engineer,70000,EUR,75116,SI,100,SI,M
2023,MI,FT,Data Engineer,45000,EUR,48289,SI,100,SI,M
2023,SE,FT,Data Engineer,112700,GBP,136956,GB,0,GB,M
2023,SE,FT,Data Engineer,83300,GBP,101228,GB,0,GB,M
2023,SE,FT,Data Engineer,252000,USD,252000,US,0,US,M
2023,SE,FT,Data Engineer,129000,USD,129000,US,0,US,M
2023,SE,FT,Data Engineer,163800,USD,163800,US,0,US,M
2023,SE,FT,Data Engineer,126000,USD,126000,US,0,US,M
2023,SE,FT,Data Engineer,252000,USD,252000,US,0,US,M
2023,SE,FT,Data Engineer,129000,USD,129000,US,0,US,M
2023,EX,FT,Data Engineer,167500,USD,167500,US,0,US,M
2023,EX,FT,Data Engineer,106500,USD,106500,US,0,US,M
2023,SE,FT,Data Engineer,140000,USD,140000,US,0,US,M
2023,SE,FT,Data Engineer,120000,USD,120000,US,0,US,M
2023,SE,FT,Data Engineer,153600,USD,153600,US,100,US,M
2023,SE,FT,Data Engineer,106800,USD,106800,US,100,US,M
2023,EN,FT,Data Engineer,125000,USD,125000,US,0,US,M
2023,EN,FT,Data Engineer,90000,USD,90000,US,0,US,M
2023,MI,FT,Data Engineer,72000,USD,72000,MX,100,MX,M
2023,MI,FT,Data Engineer,60000,USD,60000,MX,100,MX,M
2023,MI,FT,Data Engineer,260000,USD,260000,US,0,US,M
2023,MI,FT,Data Engineer,175000,USD,175000,US,0,US,M
2023,MI,FT,Data Engineer,250000,USD,250000,US,0,US,M
2023,MI,FT,Data Engineer,175000,USD,175000,US,0,US,M
2023,EX,FT,Data Engineer,310000,USD,310000,US,100,US,M
2023,EX,FT,Data Engineer,239000,USD,239000,US,100,US,M
2023,MI,FT,Data Engineer,146000,USD,146000,US,0,US,M
2023,MI,FT,Data Engineer,75000,USD,75000,US,0,US,M
2023,SE,FT,Data Engineer,139500,USD,139500,US,0,US,M
2023,SE,FT,Data Engineer,109400,USD,109400,US,0,US,M
2023,MI,FT,Data Engineer,149600,USD,149600,US,0,US,M
2023,MI,FT,Data Engineer,102000,USD,102000,US,0,US,M
2023,SE,FT,Data Engineer,252000,USD,252000,US,0,US,M
2023,SE,FT,Data Engineer,129000,USD,129000,US,0,US,M
2023,MI,FT,Data Engineer,145000,USD,145000,US,0,US,M
2023,MI,FT,Data Engineer,125000,USD,125000,US,0,US,M
2023,SE,FT,Data Engineer,252000,USD,252000,US,0,US,M
2023,SE,FT,Data Engineer,129000,USD,129000,US,0,US,M
2023,SE,FT,Data Engineer,121500,USD,121500,US,100,US,M
2023,SE,FT,Data Engineer,78000,USD,78000,US,100,US,M
2023,MI,FT,Data Engineer,154000,USD,154000,US,0,US,M
2023,MI,FT,Data Engineer,116000,USD,116000,US,0,US,M
2023,SE,FT,Data Engineer,170000,USD,170000,US,0,US,M
2023,SE,FT,Data Engineer,140000,USD,140000,US,0,US,M
2023,SE,FT,Data Engineer,154000,USD,154000,US,0,US,M
2023,SE,FT,Data Engineer,116000,USD,116000,US,0,US,M
2023,SE,FT,Data Engineer,160000,USD,160000,US,100,US,M
2023,SE,FT,Data Engineer,130000,USD,130000,US,100,US,M
2023,MI,FT,Data Engineer,200000,USD,200000,US,0,US,M
2023,MI,FT,Data Engineer,120000,USD,120000,US,0,US,M
2023,MI,FT,Data Engineer,105000,GBP,127599,GB,0,GB,M
2023,MI,FT,Data Engineer,85000,GBP,103294,GB,0,GB,M
2023,SE,FT,Data Engineer,153600,USD,153600,US,0,US,M
2023,SE,FT,Data Engineer,106800,USD,106800,US,0,US,M
2023,SE,FT,Data Engineer,167500,USD,167500,US,0,US,M
2023,SE,FT,Data Engineer,106500,USD,106500,US,0,US,M
2023,SE,FT,Data Engineer,163800,USD,163800,US,0,US,M
2023,SE,FT,Data Engineer,126000,USD,126000,US,0,US,M
2023,SE,FT,Data Engineer,160000,USD,160000,US,100,US,M
2023,SE,FT,Data Engineer,130000,USD,130000,US,100,US,M
2023,SE,FT,Data Engineer,185900,USD,185900,US,0,US,M
2023,SE,FT,Data Engineer,129300,USD,129300,US,0,US,M
2023,EX,FT,Data Engineer,310000,USD,310000,US,100,US,M
2023,EX,FT,Data Engineer,239000,USD,239000,US,100,US,M
2023,MI,FT,Data Engineer,140000,USD,140000,US,0,US,M
2023,MI,FT,Data Engineer,100000,USD,100000,US,0,US,M
2023,SE,FT,Data Engineer,139500,USD,139500,US,0,US,M
2023,SE,FT,Data Engineer,109400,USD,109400,US,0,US,M
2023,SE,FT,Data Engineer,80000,USD,80000,US,0,US,M
2023,SE,FT,Data Engineer,65000,USD,65000,US,0,US,M
2023,SE,FT,Data Engineer,124740,USD,124740,US,0,US,M
2023,SE,FT,Data Engineer,65488,USD,65488,US,0,US,M
2023,SE,FT,Data Engineer,153600,USD,153600,US,0,US,M
2023,SE,FT,Data Engineer,106800,USD,106800,US,0,US,M
2023,SE,FT,Data Engineer,120000,USD,120000,US,0,US,M
2023,SE,FT,Data Engineer,90000,USD,90000,US,0,US,M
2023,SE,FT,Data Engineer,265000,USD,265000,US,0,US,M
2023,SE,FT,Data Engineer,185000,USD,185000,US,0,US,M
2023,SE,FT,Data Engineer,167580,USD,167580,US,0,US,M
2023,SE,FT,Data Engineer,87980,USD,87980,US,0,US,M
2023,SE,FT,Data Engineer,202000,USD,202000,US,100,US,M
2023,SE,FT,Data Engineer,135000,USD,135000,US,100,US,M
2023,SE,FT,Data Engineer,163800,USD,163800,US,0,US,M
2023,SE,FT,Data Engineer,126000,USD,126000,US,0,US,M
2023,SE,FT,Data Engineer,104000,USD,104000,US,100,US,M
2023,SE,FT,Data Engineer,65000,USD,65000,US,100,US,M
2023,SE,FT,Data Engineer,290000,USD,290000,US,100,US,M
2023,SE,FT,Data Engineer,210000,USD,210000,US,100,US,M
2023,SE,FT,Data Engineer,192000,USD,192000,US,0,US,M
2023,SE,FT,Data Engineer,172800,USD,172800,US,0,US,M
2023,MI,FT,Data Engineer,95000,GBP,115447,GB,100,GB,L
2023,SE,FT,Data Engineer,137500,USD,137500,US,100,US,M
2023,SE,FT,Data Engineer,81500,USD,81500,US,100,US,M
2023,SE,FT,Data Engineer,144000,USD,144000,US,100,US,M
2023,SE,FT,Data Engineer,66000,USD,66000,US,100,US,M
2023,SE,FT,Data Engineer,180000,USD,180000,US,0,US,M
2023,SE,FT,Data Engineer,160000,USD,160000,US,0,US,M
2023,SE,FT,Data Engineer,259000,USD,259000,US,100,US,M
2023,SE,FT,Data Engineer,146000,USD,146000,US,100,US,M
2023,SE,FT,Data Engineer,200000,USD,200000,US,0,US,M
2023,SE,FT,Data Engineer,160000,USD,160000,US,0,US,M
2023,EX,FT,Data Engineer,310000,USD,310000,US,100,US,M
2023,EX,FT,Data Engineer,239000,USD,239000,US,100,US,M
2023,MI,FT,Data Engineer,140000,USD,140000,US,100,US,M
2023,MI,FT,Data Engineer,120000,USD,120000,US,100,US,M
2023,SE,FT,Data Engineer,259000,USD,259000,US,100,US,M
2023,SE,FT,Data Engineer,146000,USD,146000,US,100,US,M
2023,SE,FT,Data Engineer,139500,USD,139500,US,0,US,M
2023,SE,FT,Data Engineer,109400,USD,109400,US,0,US,M
2023,MI,FT,Data Engineer,125000,USD,125000,US,0,US,M
2023,MI,FT,Data Engineer,90000,USD,90000,US,0,US,M
2023,MI,FT,Data Engineer,120000,USD,120000,US,0,US,M
2023,MI,FT,Data Engineer,90000,USD,90000,US,0,US,M
2023,SE,FT,Data Engineer,230000,USD,230000,US,0,US,M
2023,SE,FT,Data Engineer,170000,USD,170000,US,0,US,M
2023,SE,FT,Data Engineer,180000,USD,180000,US,100,US,M
2023,SE,FT,Data Engineer,160000,USD,160000,US,100,US,M
2023,SE,FT,Data Engineer,180000,USD,180000,US,0,US,M
2023,SE,FT,Data Engineer,130000,USD,130000,US,0,US,M
2023,SE,FT,Data Engineer,226700,USD,226700,US,0,US,M
2023,SE,FT,Data Engineer,133300,USD,133300,US,0,US,M
2023,SE,FT,Data Engineer,252000,USD,252000,US,0,US,M
2023,SE,FT,Data Engineer,129000,USD,129000,US,0,US,M
2023,SE,FT,Data Engineer,250000,USD,250000,US,100,US,M
2023,SE,FT,Data Engineer,162500,USD,162500,US,100,US,M
2023,SE,FT,Data Engineer,167580,USD,167580,US,0,US,M
2023,SE,FT,Data Engineer,87980,USD,87980,US,0,US,M
2023,SE,FT,Data Engineer,250000,USD,250000,US,100,US,M
2023,SE,FT,Data Engineer,63000,USD,63000,US,100,US,M
2023,SE,FT,Data Engineer,124740,USD,124740,US,0,US,M
2023,SE,FT,Data Engineer,65488,USD,65488,US,0,US,M
2023,SE,FT,Data Engineer,213580,USD,213580,US,100,US,M
2023,SE,FT,Data Engineer,163625,USD,163625,US,100,US,M
2023,EN,FT,Data Engineer,12000,USD,12000,VN,0,VN,L
2023,SE,FT,Data Engineer,95000,EUR,101943,IE,100,IE,M
2023,EX,FT,Data Engineer,235000,USD,235000,US,0,US,M
2023,EX,FT,Data Engineer,210000,USD,210000,US,0,US,M
2023,SE,FT,Data Engineer,160000,USD,160000,US,100,US,M
2023,SE,FT,Data Engineer,75000,USD,75000,US,100,US,M
2023,SE,FT,Data Engineer,250000,USD,250000,US,100,US,M
2023,SE,FT,Data Engineer,162500,USD,162500,US,100,US,M
2023,SE,FT,Data Engineer,241871,USD,241871,US,0,US,M
2023,SE,FT,Data Engineer,133832,USD,133832,US,0,US,M
2023,EX,FT,Data Engineer,210914,USD,210914,US,100,US,M
2023,EX,FT,Data Engineer,116704,USD,116704,US,100,US,M
2023,SE,FT,Data Engineer,128000,USD,128000,US,0,US,M
2023,SE,FT,Data Engineer,81500,USD,81500,US,0,US,M
2023,MI,FT,Data Engineer,55000,GBP,66837,GB,100,GB,M
2023,MI,FT,Data Engineer,52000,GBP,63192,GB,100,GB,M
2023,EX,FT,Data Engineer,284000,USD,284000,US,100,US,M
2023,EX,FT,Data Engineer,236000,USD,236000,US,100,US,M
2023,MI,FT,Data Engineer,62000,EUR,66531,ES,100,ES,M
2023,MI,FT,Data Engineer,55000,EUR,59020,ES,100,ES,M
2023,EN,FT,Data Engineer,25000,EUR,26827,DE,100,DE,L
2023,SE,FT,Data Engineer,226700,USD,226700,US,0,US,M
2023,SE,FT,Data Engineer,133300,USD,133300,US,0,US,M
2023,SE,FT,Data Engineer,163800,USD,163800,US,0,US,M
2023,SE,FT,Data Engineer,126000,USD,126000,US,0,US,M
2023,SE,FT,Data Engineer,145000,USD,145000,US,0,US,M
2023,SE,FT,Data Engineer,115000,USD,115000,US,0,US,M
2023,MI,FT,Data Engineer,162500,USD,162500,US,0,US,M
2023,MI,FT,Data Engineer,130000,USD,130000,US,0,US,M
2023,SE,FT,Data Engineer,150000,USD,150000,US,100,US,M
2023,SE,FT,Data Engineer,107000,USD,107000,US,100,US,M
2023,EX,FT,Data Engineer,175000,USD,175000,US,0,US,M
2023,EX,FT,Data Engineer,110000,USD,110000,US,0,US,M
2023,SE,FT,Data Engineer,226700,USD,226700,US,0,US,M
2023,SE,FT,Data Engineer,133300,USD,133300,US,0,US,M
2023,SE,FT,Data Engineer,252000,USD,252000,US,0,US,M
2023,SE,FT,Data Engineer,129000,USD,129000,US,0,US,M
2023,SE,FT,Data Engineer,252000,USD,252000,US,0,US,M
2023,SE,FT,Data Engineer,129000,USD,129000,US,0,US,M
2023,SE,FT,Data Engineer,265000,USD,265000,US,100,US,M
2023,SE,FT,Data Engineer,182750,USD,182750,US,100,US,M
2023,SE,FT,Data Engineer,137500,USD,137500,US,0,US,M
2023,SE,FT,Data Engineer,81500,USD,81500,US,0,US,M
2023,EX,FT,Data Engineer,200000,USD,200000,US,0,US,M
2023,EX,FT,Data Engineer,145000,USD,145000,US,0,US,M
2023,EN,FT,Data Engineer,160000,USD,160000,US,0,US,M
2023,EN,FT,Data Engineer,135000,USD,135000,US,0,US,M
2023,EX,FT,Data Engineer,310000,USD,310000,US,100,US,M
2023,EX,FT,Data Engineer,239000,USD,239000,US,100,US,M
2023,SE,FT,Data Engineer,240000,USD,240000,US,0,US,M
2023,SE,FT,Data Engineer,170000,USD,170000,US,0,US,M
2023,SE,FT,Data Engineer,165000,USD,165000,US,100,US,M
2023,SE,FT,Data Engineer,107250,USD,107250,US,100,US,M
2023,SE,FT,Data Engineer,300000,USD,300000,US,0,US,M
2023,SE,FT,Data Engineer,119000,USD,119000,US,0,US,M
2023,SE,FT,Data Engineer,153000,USD,153000,CA,100,CA,M
2023,SE,FT,Data Engineer,94000,USD,94000,CA,100,CA,M
2023,SE,FT,Data Engineer,240500,USD,240500,US,0,US,L
2023,SE,FT,Data Engineer,123700,USD,123700,US,0,US,L
2023,SE,FT,Data Engineer,160000,USD,160000,US,100,US,M
2023,SE,FT,Data Engineer,90000,USD,90000,US,100,US,M
2023,SE,FT,Data Engineer,170000,USD,170000,US,0,US,M
2023,SE,FT,Data Engineer,120000,USD,120000,US,0,US,M
2023,SE,FT,Data Engineer,225000,USD,225000,US,0,US,M
2023,SE,FT,Data Engineer,140000,USD,140000,US,0,US,M
2023,SE,FT,Data Engineer,85000,USD,85000,US,100,US,M
2023,SE,FT,Data Engineer,75000,USD,75000,US,100,US,M
2023,SE,FT,Data Engineer,220000,USD,220000,US,0,US,M
2023,SE,FT,Data Engineer,160000,USD,160000,US,0,US,M
2023,SE,FT,Data Engineer,205600,USD,205600,US,100,US,M
2023,SE,FT,Data Engineer,107500,USD,107500,US,100,US,M
2023,MI,FT,Data Engineer,120000,USD,120000,US,0,US,M
2023,MI,FT,Data Engineer,95000,USD,95000,US,0,US,M
2023,SE,FT,Data Engineer,185900,USD,185900,US,0,US,M
2023,SE,FT,Data Engineer,129300,USD,129300,US,0,US,M
