work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2023,SE,FT,Machine Learning Engineer,172200,USD,172200,US,0,US,M
2023,MI,FT,Machine Learning Engineer,135000,USD,135000,US,50,US,L
2023,SE,FT,Machine Learning Engineer,216000,USD,216000,US,100,US,M
2023,SE,FT,Machine Learning Engineer,184000,USD,184000,US,100,US,M
2023,MI,FT,Machine Learning Engineer,130000,USD,130000,US,0,US,M
2023,MI,FT,Machine Learning Engineer,90000,USD,90000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,150000,USD,150000,US,100,US,M
2023,SE,FT,Machine Learning Engineer,120000,USD,120000,US,100,US,M
2023,MI,FT,Machine Learning Engineer,250000,USD,250000,US,0,US,M
2023,MI,FT,Machine Learning Engineer,150000,USD,150000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,139500,USD,139500,US,0,US,M
2023,SE,FT,Machine Learning Engineer,109400,USD,109400,US,0,US,M
2023,SE,FT,Machine Learning Engineer,161000,GBP,195652,GB,0,GB,M
2023,SE,FT,Machine Learning Engineer,83300,GBP,101228,GB,0,GB,M
2023,SE,FT,Machine Learning Engineer,247500,USD,247500,US,0,US,M
2023,SE,FT,Machine Learning Engineer,172200,USD,172200,US,0,US,M
2023,SE,FT,Machine Learning Engineer,163800,USD,163800,US,0,US,M
2023,SE,FT,Machine Learning Engineer,126000,USD,126000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,153400,USD,153400,US,0,US,M
2023,SE,FT,Machine Learning Engineer,122700,USD,122700,US,0,US,M
2023,SE,FT,Machine Learning Engineer,153400,USD,153400,US,0,US,M
2023,SE,FT,Machine Learning Engineer,122700,USD,122700,US,0,US,M
2023,SE,FT,Machine Learning Engineer,247500,USD,247500,US,0,US,M
2023,SE,FT,Machine Learning Engineer,172200,USD,172200,US,0,US,M
2023,SE,FT,Machine Learning Engineer,139500,USD,139500,US,0,US,M
2023,SE,FT,Machine Learning Engineer,109400,USD,109400,US,0,US,M
2023,SE,FT,Machine Learning Engineer,204500,USD,204500,US,0,US,M
2023,SE,FT,Machine Learning Engineer,142200,USD,142200,US,0,US,M
2023,SE,FT,Machine Learning Engineer,163800,USD,163800,US,0,US,M
2023,SE,FT,Machine Learning Engineer,126000,USD,126000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,204500,USD,204500,US,0,US,M
2023,SE,FT,Machine Learning Engineer,142200,USD,142200,US,0,US,M
2023,SE,FT,Machine Learning Engineer,204500,USD,204500,US,0,US,M
2023,SE,FT,Machine Learning Engineer,142200,USD,142200,US,0,US,M
2023,MI,FT,Machine Learning Engineer,200000,USD,200000,US,0,US,M
2023,MI,FT,Machine Learning Engineer,175000,USD,175000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,204500,USD,204500,US,0,US,M
2023,SE,FT,Machine Learning Engineer,142200,USD,142200,US,0,US,M
2023,SE,FT,Machine Learning Engineer,153400,USD,153400,US,0,US,M
2023,SE,FT,Machine Learning Engineer,122700,USD,122700,US,0,US,M
2023,SE,FT,Machine Learning Engineer,247500,USD,247500,US,0,US,M
2023,SE,FT,Machine Learning Engineer,172200,USD,172200,US,0,US,M
2023,SE,FT,Machine Learning Engineer,128280,USD,128280,US,0,US,M
2023,SE,FT,Machine Learning Engineer,106900,USD,106900,US,0,US,M
2023,SE,FT,Machine Learning Engineer,275000,USD,275000,DE,0,DE,M
2023,SE,FT,Machine Learning Engineer,174000,USD,174000,DE,0,DE,M
2023,SE,FT,Machine Learning Engineer,139500,USD,139500,US,0,US,M
2023,SE,FT,Machine Learning Engineer,109400,USD,109400,US,0,US,M
2023,SE,FT,Machine Learning Engineer,163800,USD,163800,US,0,US,M
2023,SE,FT,Machine Learning Engineer,126000,USD,126000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,269000,USD,269000,CA,100,CA,M
2023,SE,FT,Machine Learning Engineer,158000,USD,158000,CA,100,CA,M
2023,SE,FT,Machine Learning Engineer,323300,USD,323300,US,0,US,M
2023,SE,FT,Machine Learning Engineer,184700,USD,184700,US,0,US,M
2023,SE,FT,Machine Learning Engineer,186000,USD,186000,US,100,US,M
2023,SE,FT,Machine Learning Engineer,153088,USD,153088,US,100,US,M
2023,SE,FT,Machine Learning Engineer,200000,USD,200000,US,100,US,M
2023,SE,FT,Machine Learning Engineer,150000,USD,150000,US,100,US,M
2023,SE,FT,Machine Learning Engineer,240000,USD,240000,US,100,US,M
2023,SE,FT,Machine Learning Engineer,180000,USD,180000,US,100,US,M
2023,SE,FT,Machine Learning Engineer,200000,USD,200000,US,100,US,M
2023,SE,FT,Machine Learning Engineer,150000,USD,150000,US,100,US,M
2023,MI,FT,Machine Learning Engineer,148500,USD,148500,US,0,US,M
2023,MI,FT,Machine Learning Engineer,126277,USD,126277,US,0,US,M
2023,SE,FT,Machine Learning Engineer,139500,USD,139500,US,0,US,M
2023,SE,FT,Machine Learning Engineer,109400,USD,109400,US,0,US,M
2023,SE,FT,Machine Learning Engineer,288000,USD,288000,US,100,US,M
2023,SE,FT,Machine Learning Engineer,140000,USD,140000,US,100,US,M
2023,SE,FT,Machine Learning Engineer,288000,USD,288000,US,100,US,M
2023,SE,FT,Machine Learning Engineer,140000,USD,140000,US,100,US,M
2023,SE,FT,Machine Learning Engineer,204500,USD,204500,US,0,US,M
2023,SE,FT,Machine Learning Engineer,142200,USD,142200,US,0,US,M
2023,MI,FT,Machine Learning Engineer,40000,GBP,48609,GB,100,GB,M
2023,SE,FT,Machine Learning Engineer,147100,USD,147100,US,0,US,M
2023,SE,FT,Machine Learning Engineer,90700,USD,90700,US,0,US,M
2023,SE,FT,Machine Learning Engineer,220000,USD,220000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,170000,USD,170000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,284310,USD,284310,US,0,US,M
2023,SE,FT,Machine Learning Engineer,153090,USD,153090,US,0,US,M
2023,SE,FT,Machine Learning Engineer,318300,USD,318300,US,100,US,M
2023,SE,FT,Machine Learning Engineer,188800,USD,188800,US,100,US,M
2023,MI,FT,Machine Learning Engineer,36000,USD,36000,MX,100,MX,S
2023,MI,FT,Machine Learning Engineer,100000,GBP,121523,GB,0,GB,M
2023,MI,FT,Machine Learning Engineer,80000,GBP,97218,GB,0,GB,M
2023,MI,FT,Machine Learning Engineer,120000,GBP,145828,GB,0,GB,M
2023,MI,FT,Machine Learning Engineer,100000,GBP,121523,GB,0,GB,M
2023,SE,FT,Machine Learning Engineer,204500,USD,204500,US,0,US,M
2023,SE,FT,Machine Learning Engineer,142200,USD,142200,US,0,US,M
2023,SE,FT,Machine Learning Engineer,163800,USD,163800,US,0,US,M
2023,SE,FT,Machine Learning Engineer,126000,USD,126000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,150000,USD,150000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,125000,USD,125000,US,0,US,M
2023,MI,FT,Machine Learning Engineer,110000,USD,110000,US,100,US,L
2023,SE,FT,Machine Learning Engineer,220000,USD,220000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,150000,USD,150000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,276000,USD,276000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,184000,USD,184000,US,0,US,M
2023,MI,FT,Machine Learning Engineer,180000,USD,180000,US,100,US,M
2023,MI,FT,Machine Learning Engineer,150000,USD,150000,US,100,US,M
2022,SE,FT,Machine Learning Engineer,80000,EUR,84053,FR,50,FR,L
2023,MI,FT,Machine Learning Engineer,50000,USD,50000,AM,0,AM,S
2023,SE,FT,Machine Learning Engineer,72000,EUR,77262,LV,0,LV,M
2023,SE,FT,Machine Learning Engineer,36000,EUR,38631,LV,0,LV,M
2023,SE,FT,Machine Learning Engineer,204500,USD,204500,US,0,US,M
2023,SE,FT,Machine Learning Engineer,142200,USD,142200,US,0,US,M
2023,MI,FT,Machine Learning Engineer,145000,USD,145000,US,0,US,M
2023,MI,FT,Machine Learning Engineer,87000,USD,87000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,145000,USD,145000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,135000,USD,135000,US,0,US,M
2023,MI,FT,Machine Learning Engineer,219000,USD,219000,US,50,US,L
2023,MI,FT,Machine Learning Engineer,175000,USD,175000,US,100,US,M
2023,MI,FT,Machine Learning Engineer,140000,USD,140000,US,100,US,M
2023,MI,FT,Machine Learning Engineer,89700,GBP,109006,GB,0,GB,M
2023,MI,FT,Machine Learning Engineer,55250,GBP,67141,GB,0,GB,M
2023,SE,FT,Machine Learning Engineer,204500,USD,204500,US,0,US,M
2023,SE,FT,Machine Learning Engineer,142200,USD,142200,US,0,US,M
2023,SE,FT,Machine Learning Engineer,204500,USD,204500,US,0,US,M
2023,SE,FT,Machine Learning Engineer,142200,USD,142200,US,0,US,M
2023,MI,FT,Machine Learning Engineer,62000,GBP,75344,GB,100,GB,M
2023,MI,FT,Machine Learning Engineer,52000,GBP,63192,GB,100,GB,M
2023,MI,FT,Machine Learning Engineer,48000,GBP,58331,GB,100,GB,M
2023,MI,FT,Machine Learning Engineer,38000,GBP,46178,GB,100,GB,M
2023,SE,FT,Machine Learning Engineer,261500,USD,261500,US,0,US,L
2023,SE,FT,Machine Learning Engineer,134500,USD,134500,US,0,US,L
2022,SE,FT,Machine Learning Engineer,210000,USD,210000,US,100,US,M
2022,SE,FT,Machine Learning Engineer,160000,USD,160000,US,100,US,M
2022,SE,FT,Machine Learning Engineer,246000,USD,246000,US,100,US,M
2022,SE,FT,Machine Learning Engineer,201000,USD,201000,US,100,US,M
2022,SE,FT,Machine Learning Engineer,204500,USD,204500,US,0,US,M
2022,SE,FT,Machine Learning Engineer,142200,USD,142200,US,0,US,M
2022,SE,FT,Machine Learning Engineer,192000,USD,192000,US,100,US,M
2022,SE,FT,Machine Learning Engineer,164000,USD,164000,US,100,US,M
2022,SE,FT,Machine Learning Engineer,145000,USD,145000,US,0,US,M
2022,SE,FT,Machine Learning Engineer,135000,USD,135000,US,0,US,M
2022,SE,FT,Machine Learning Engineer,210000,USD,210000,US,100,US,M
2022,SE,FT,Machine Learning Engineer,150000,USD,150000,US,100,US,M
2022,SE,FT,Machine Learning Engineer,246000,USD,246000,US,100,US,M
2022,SE,FT,Machine Learning Engineer,201000,USD,201000,US,100,US,M
2022,SE,FT,Machine Learning Engineer,255000,USD,255000,MX,100,MX,M
2022,SE,FT,Machine Learning Engineer,185000,USD,185000,MX,100,MX,M
2022,EN,FT,Machine Learning Engineer,12000,USD,12000,AR,100,AR,L
2022,SE,FT,Machine Learning Engineer,192000,USD,192000,US,0,US,M
2022,SE,FT,Machine Learning Engineer,120000,USD,120000,US,0,US,M
2022,MI,FT,Machine Learning Engineer,130000,USD,130000,US,0,US,M
2022,MI,FT,Machine Learning Engineer,90000,USD,90000,US,0,US,M
2022,MI,FT,Machine Learning Engineer,230000,USD,230000,US,0,US,M
2022,MI,FT,Machine Learning Engineer,150000,USD,150000,US,0,US,M
2022,SE,FT,Machine Learning Engineer,204500,USD,204500,US,0,US,M
2022,SE,FT,Machine Learning Engineer,142200,USD,142200,US,0,US,M
2022,EN,FT,Machine Learning Engineer,189750,USD,189750,US,0,US,M
2022,EN,FT,Machine Learning Engineer,140250,USD,140250,US,0,US,M
2022,SE,FT,Machine Learning Engineer,110000,EUR,115573,FR,100,FR,M
2022,SE,FT,Machine Learning Engineer,70000,EUR,73546,FR,100,FR,M
2022,EN,FL,Machine Learning Engineer,100000,USD,100000,IR,100,IR,M
2022,SE,FT,Machine Learning Engineer,204500,USD,204500,US,0,US,M
2022,SE,FT,Machine Learning Engineer,142200,USD,142200,US,0,US,M
2022,SE,FT,Machine Learning Engineer,204500,USD,204500,US,0,US,M
2022,SE,FT,Machine Learning Engineer,142200,USD,142200,US,0,US,M
2022,SE,FT,Machine Learning Engineer,247500,USD,247500,US,0,US,M
2022,SE,FT,Machine Learning Engineer,172200,USD,172200,US,0,US,M
2022,SE,FT,Machine Learning Engineer,204500,USD,204500,US,0,US,M
2022,SE,FT,Machine Learning Engineer,142200,USD,142200,US,0,US,M
2022,MI,FT,Machine Learning Engineer,85000,GBP,104663,GB,0,GB,M
2022,MI,FT,Machine Learning Engineer,65000,GBP,80036,GB,0,GB,M
2022,MI,FT,Machine Learning Engineer,100000,CHF,104697,CH,100,CH,L
2022,SE,FT,Machine Learning Engineer,201000,USD,201000,US,0,US,M
2022,SE,FT,Machine Learning Engineer,119000,USD,119000,US,0,US,M
2022,MI,FT,Machine Learning Engineer,130000,USD,130000,US,0,US,M
2022,MI,FT,Machine Learning Engineer,90000,USD,90000,US,0,US,M
2022,SE,FT,Machine Learning Engineer,187200,USD,187200,CA,100,CA,M
2022,SE,FT,Machine Learning Engineer,116100,USD,116100,CA,100,CA,M
2022,SE,FT,Machine Learning Engineer,204500,USD,204500,US,0,US,M
2022,SE,FT,Machine Learning Engineer,142200,USD,142200,US,0,US,M
2022,SE,FT,Machine Learning Engineer,210000,USD,210000,US,100,US,M
2022,SE,FT,Machine Learning Engineer,180000,USD,180000,US,100,US,M
2022,EN,FT,Machine Learning Engineer,108000,USD,108000,US,0,US,S
2022,SE,FT,Machine Learning Engineer,210000,USD,210000,US,100,US,M
2022,SE,FT,Machine Learning Engineer,180000,USD,180000,US,100,US,M
2022,SE,FT,Machine Learning Engineer,140000,USD,140000,CA,0,CA,M
2022,SE,FT,Machine Learning Engineer,110000,USD,110000,CA,0,CA,M
2022,SE,FT,Machine Learning Engineer,210000,USD,210000,US,100,US,M
2022,SE,FT,Machine Learning Engineer,180000,USD,180000,US,100,US,M
2022,SE,FT,Machine Learning Engineer,200000,USD,200000,PR,100,PR,M
2022,SE,FT,Machine Learning Engineer,135000,USD,135000,PR,100,PR,M
2022,SE,FT,Machine Learning Engineer,195400,USD,195400,US,100,US,L
2022,SE,FT,Machine Learning Engineer,131300,USD,131300,US,100,US,L
2022,SE,FT,Machine Learning Engineer,60000,EUR,63040,FI,50,FI,S
2022,MI,FT,Machine Learning Engineer,104000,GBP,128058,GB,50,GB,L
2022,SE,FT,Machine Learning Engineer,186000,USD,186000,US,100,US,M
2022,SE,FT,Machine Learning Engineer,148800,USD,148800,US,100,US,M
2022,SE,FT,Machine Learning Engineer,135000,USD,135000,US,100,US,M
2022,SE,FT,Machine Learning Engineer,85000,USD,85000,US,100,US,M
2022,SE,FT,Machine Learning Engineer,189650,USD,189650,US,0,US,M
2022,SE,FT,Machine Learning Engineer,164996,USD,164996,US,0,US,M
2022,SE,FT,Machine Learning Engineer,200000,USD,200000,US,100,US,L
2022,SE,FT,Machine Learning Engineer,150000,USD,150000,US,100,US,L
2022,SE,FT,Machine Learning Engineer,193900,USD,193900,US,0,US,M
2022,SE,FT,Machine Learning Engineer,129300,USD,129300,US,0,US,M
2022,EN,FT,Machine Learning Engineer,45000,GBP,55410,GB,100,GB,S
2022,SE,FT,Machine Learning Engineer,248700,USD,248700,US,0,US,M
2022,SE,FT,Machine Learning Engineer,167100,USD,167100,US,0,US,M
2022,SE,FT,Machine Learning Engineer,202900,USD,202900,US,100,US,L
2022,SE,FT,Machine Learning Engineer,131300,USD,131300,US,100,US,L
2022,EN,FT,Machine Learning Engineer,115000,USD,115000,US,50,US,L
2022,MI,FT,Machine Learning Engineer,193900,USD,193900,US,0,US,M
2022,MI,FT,Machine Learning Engineer,129300,USD,129300,US,0,US,M
2022,EN,FT,Machine Learning Engineer,30000,USD,30000,GB,100,GB,L
2022,SE,FT,Machine Learning Engineer,180000,USD,180000,US,100,US,M
2022,SE,FT,Machine Learning Engineer,100000,USD,100000,US,100,US,M
2022,SE,FT,Machine Learning Engineer,202900,USD,202900,US,100,US,L
2022,SE,FT,Machine Learning Engineer,131300,USD,131300,US,100,US,L
2022,EN,FT,Machine Learning Engineer,83000,USD,83000,US,0,US,L
2022,MI,FT,Machine Learning Engineer,95000,GBP,116976,GB,0,GB,M
2022,MI,FT,Machine Learning Engineer,75000,GBP,92350,GB,0,GB,M
2022,MI,FT,Machine Learning Engineer,80000,EUR,84053,FR,100,DE,M
2022,SE,FT,Machine Learning Engineer,189650,USD,189650,US,0,US,M
2022,SE,FT,Machine Learning Engineer,164996,USD,164996,US,0,US,M
2022,EN,FT,Machine Learning Engineer,28500,GBP,35093,GB,100,GB,L
2022,SE,FT,Machine Learning Engineer,189650,USD,189650,US,0,US,M
2022,SE,FT,Machine Learning Engineer,164996,USD,164996,US,0,US,M
2021,MI,FT,Machine Learning Engineer,43200,EUR,51064,IT,50,IT,L
2022,SE,FT,Machine Learning Engineer,214000,USD,214000,US,100,US,M
2022,SE,FT,Machine Learning Engineer,192600,USD,192600,US,100,US,M
2022,SE,FT,Machine Learning Engineer,220000,USD,220000,US,100,US,M
2022,SE,FT,Machine Learning Engineer,120000,USD,120000,US,100,US,M
2022,SE,FT,Machine Learning Engineer,120000,USD,120000,AE,100,AE,S
2022,SE,FT,Machine Learning Engineer,65000,USD,65000,AE,100,AE,S
2022,MI,FT,Machine Learning Engineer,120000,USD,120000,US,100,US,S
2022,SE,FT,Machine Learning Engineer,65000,EUR,68293,IE,100,IE,S
2022,MI,FT,Machine Learning Engineer,121000,AUD,83864,AU,100,AU,L
2022,SE,FT,Machine Learning Engineer,57000,EUR,59888,NL,100,NL,L
2021,EN,FT,Machine Learning Engineer,20000,USD,20000,IN,100,IN,S
2021,SE,FT,Machine Learning Engineer,70000,EUR,82744,BE,50,BE,M
2021,EN,FT,Machine Learning Engineer,125000,USD,125000,US,100,US,S
2021,MI,FT,Machine Learning Engineer,40000,EUR,47282,ES,100,ES,S
2020,EN,FT,Machine Learning Engineer,250000,USD,250000,US,50,US,L
2020,EN,FT,Machine Learning Engineer,138000,USD,138000,US,100,US,S
2021,SE,FT,Machine Learning Engineer,80000,EUR,94564,DE,50,DE,L
2021,SE,FT,Machine Learning Engineer,185000,USD,185000,US,50,US,L
2020,SE,FT,Machine Learning Engineer,150000,USD,150000,US,50,US,L
2021,EN,FT,Machine Learning Engineer,85000,USD,85000,NL,100,DE,S
2021,SE,FT,Machine Learning Engineer,4900000,INR,66265,IN,0,IN,L
2021,EN,FT,Machine Learning Engineer,21000,EUR,24823,DE,50,DE,M
2021,SE,FT,Machine Learning Engineer,1799997,INR,24342,IN,100,IN,L
2021,EN,FT,Machine Learning Engineer,21844,USD,21844,CO,50,CO,M
2021,EN,FT,Machine Learning Engineer,81000,USD,81000,US,50,US,S
2021,MI,FT,Machine Learning Engineer,180000,PLN,46597,PL,100,PL,L
2021,MI,FT,Machine Learning Engineer,75000,EUR,88654,BE,100,BE,M
2021,MI,FT,Machine Learning Engineer,21000,EUR,24823,SI,50,SI,L
2021,SE,FT,Machine Learning Engineer,200000,USD,200000,US,100,US,L
2021,MI,FT,Machine Learning Engineer,74000,USD,74000,JP,50,JP,S
2020,SE,FT,Machine Learning Engineer,40000,EUR,45618,HR,100,HR,S
